Day_sin,Day_cos,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,W1,W2,W3,W4,Temp,Humi,Wind_speed,D1_Day_sin,D1_Day_cos,D1_W1,D1_W2,D1_W3,D1_W4,D1_Temp,D1_Humi,D1_Wind_speed,D1_Solar,Solar
0.499999975,0.99999995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8,59,9.7,0,0,0,0,0,0,0,0,0,0,0.07
0.499999975,0.99999995,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.9,63,7.8,0,0,0,0,0,0,0,0,0,0,0.12
0.499999975,0.99999995,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.9,56,6.8,0,0,0,0,0,0,0,0,0,0,0.47
0.499999975,0.99999995,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.9,56,6.8,0,0,0,0,0,0,0,0,0,0,0.76
0.499999975,0.99999995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.1,57,6.1,0,0,0,0,0,0,0,0,0,0,0.58
0.499999975,0.99999995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.3,59,6.9,0,0,0,0,0,0,0,0,0,0,0.99
0.499999975,0.99999995,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.3,63,7.8,0,0,0,0,0,0,0,0,0,0,0.55
0.499999975,0.99999995,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.7,57,6.9,0,0,0,0,0,0,0,0,0,0,0.35
0.499999975,0.99999995,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,58,7.2,0,0,0,0,0,0,0,0,0,0,0.43
0.499999975,0.99999995,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.4,56,6.6,0,0,0,0,0,0,0,0,0,0,0.23
0.499999975,0.99999995,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.7,55,7.6,0,0,0,0,0,0,0,0,0,0,0.1
0.508726178,0.999923798,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.4,56,9.5,0.499999975,0.99999995,0,0,1,0,3.8,59,9.7,0.07,0.07
0.508726178,0.999923798,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.5,69,7.8,0.499999975,0.99999995,0,0,1,0,3.9,63,7.8,0.12,0.24
0.508726178,0.999923798,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.8,55,6.5,0.499999975,0.99999995,1,0,0,0,3.9,56,6.8,0.47,0.39
0.508726178,0.999923798,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.5,54,8.5,0.499999975,0.99999995,1,0,0,0,3.9,56,6.8,0.76,0.68
0.508726178,0.999923798,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.7,56,8,0.499999975,0.99999995,1,0,0,0,4.1,57,6.1,0.58,1.4
0.508726178,0.999923798,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.3,55,8.2,0.499999975,0.99999995,1,0,0,0,4.3,59,6.9,0.99,0.87
0.508726178,0.999923798,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.3,58,7,0.499999975,0.99999995,1,0,0,0,4.3,63,7.8,0.55,1.27
0.508726178,0.999923798,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.1,60,7.2,0.499999975,0.99999995,1,0,0,0,3.7,57,6.9,0.35,1.08
0.508726178,0.999923798,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.6,55,6.7,0.499999975,0.99999995,1,0,0,0,4,58,7.2,0.43,0.61
0.508726178,0.999923798,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.8,51,9.2,0.499999975,0.99999995,1,0,0,0,4.4,56,6.6,0.23,0.23
0.508726178,0.999923798,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.5,60,9.4,0.499999975,0.99999995,0,1,0,0,4.7,55,7.6,0.1,0.08
0.517449722,0.999695364,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.4,67,10.7,0.508726178,0.999923798,0,0,1,0,5.4,56,9.5,0.07,0.06
0.517449722,0.999695364,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,64,9.5,0.508726178,0.999923798,0,0,1,0,4.5,69,7.8,0.24,0.11
0.517449722,0.999695364,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.3,62,9.3,0.508726178,0.999923798,1,0,0,0,4.8,55,6.5,0.39,0.4
0.517449722,0.999695364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,63,9.9,0.508726178,0.999923798,1,0,0,0,4.5,54,8.5,0.68,1.07
0.517449722,0.999695364,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.1,65,9.5,0.508726178,0.999923798,1,0,0,0,4.7,56,8,1.4,0.53
0.517449722,0.999695364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.6,60,10.6,0.508726178,0.999923798,1,0,0,0,4.3,55,8.2,0.87,0.62
0.517449722,0.999695364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.6,60,10.9,0.508726178,0.999923798,1,0,0,0,4.3,58,7,1.27,0.38
0.517449722,0.999695364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.1,62,12,0.508726178,0.999923798,1,0,0,0,4.1,60,7.2,1.08,0.33
0.517449722,0.999695364,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.8,62,13.2,0.508726178,0.999923798,1,0,0,0,4.6,55,6.7,0.61,0.38
0.517449722,0.999695364,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.7,60,13.4,0.508726178,0.999923798,1,0,0,0,4.8,51,9.2,0.23,0.21
0.517449722,0.999695364,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.1,65,13.1,0.508726178,0.999923798,0,1,0,0,4.5,60,9.4,0.08,0.07
0.526167952,0.999314717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1,67,10.5,0.517449722,0.999695364,0,0,1,0,5.4,67,10.7,0.06,0.05
0.526167952,0.999314717,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.3,59,9.5,0.517449722,0.999695364,0,0,1,0,5,64,9.5,0.11,0.11
0.526167952,0.999314717,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.7,66,7.9,0.517449722,0.999695364,0,0,1,0,5.3,62,9.3,0.4,0.12
0.526167952,0.999314717,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.8,65,7.1,0.517449722,0.999695364,1,0,0,0,5,63,9.9,1.07,0.24
0.526167952,0.999314717,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.8,68,6.8,0.517449722,0.999695364,0,0,1,0,5.1,65,9.5,0.53,0.33
0.526167952,0.999314717,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.8,67,5.4,0.517449722,0.999695364,0,0,0,1,5.6,60,10.6,0.62,0.29
0.526167952,0.999314717,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.1,68,7.2,0.517449722,0.999695364,0,0,0,1,5.6,60,10.9,0.38,0.31
0.526167952,0.999314717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.5,59,7.7,0.517449722,0.999695364,0,0,0,1,5.1,62,12,0.33,0.24
0.526167952,0.999314717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.5,63,7,0.517449722,0.999695364,1,0,0,0,5.8,62,13.2,0.38,0.18
0.526167952,0.999314717,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.7,62,6.9,0.517449722,0.999695364,0,0,1,0,5.7,60,13.4,0.21,0.14
0.526167952,0.999314717,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,60,6.6,0.517449722,0.999695364,0,0,1,0,5.1,65,13.1,0.07,0.06
0.53487821,0.998781975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4,56,11.4,0.526167952,0.999314717,0,0,0,1,5.1,67,10.5,0.05,0.02
0.53487821,0.998781975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.1,53,11,0.526167952,0.999314717,0,0,1,0,5.3,59,9.5,0.11,0.08
0.53487821,0.998781975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.8,61,10.4,0.526167952,0.999314717,0,0,1,0,4.7,66,7.9,0.12,0.15
0.53487821,0.998781975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.8,60,10.9,0.526167952,0.999314717,0,0,1,0,4.8,65,7.1,0.24,0.2
0.53487821,0.998781975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.6,58,10.7,0.526167952,0.999314717,0,0,1,0,4.8,68,6.8,0.33,0.22
0.53487821,0.998781975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.3,56,9.3,0.526167952,0.999314717,0,0,1,0,4.8,67,5.4,0.29,0.49
0.53487821,0.998781975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.6,56,10.7,0.526167952,0.999314717,0,0,1,0,5.1,68,7.2,0.31,0.37
0.53487821,0.998781975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.6,57,10.6,0.526167952,0.999314717,0,0,0,1,5.5,59,7.7,0.24,0.31
0.53487821,0.998781975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.4,57,10.5,0.526167952,0.999314717,0,0,0,1,5.5,63,7,0.18,0.19
0.53487821,0.998781975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.5,69,11,0.526167952,0.999314717,0,0,0,1,5.7,62,6.9,0.14,0.13
0.53487821,0.998781975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.6,63,14.8,0.526167952,0.999314717,0,0,0,1,6,60,6.6,0.06,0.08
0.543577844,0.998097299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,80,13.4,0.53487821,0.998781975,0,0,0,1,6.4,56,11.4,0.02,0.06
0.543577844,0.998097299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2,62,15.7,0.53487821,0.998781975,0,0,0,1,6.1,53,11,0.08,0.16
0.543577844,0.998097299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.9,64,14.4,0.53487821,0.998781975,0,0,0,1,5.8,61,10.4,0.15,0.28
0.543577844,0.998097299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.8,68,11.6,0.53487821,0.998781975,0,0,0,1,5.8,60,10.9,0.2,0.67
0.543577844,0.998097299,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.5,64,14.2,0.53487821,0.998781975,0,0,0,1,5.6,58,10.7,0.22,1.17
0.543577844,0.998097299,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.7,63,13.6,0.53487821,0.998781975,0,0,0,1,5.3,56,9.3,0.49,0.97
0.543577844,0.998097299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6,61,12,0.53487821,0.998781975,0,0,0,1,5.6,56,10.7,0.37,1.15
0.543577844,0.998097299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.4,56,11.5,0.53487821,0.998781975,0,0,0,1,5.6,57,10.6,0.31,0.83
0.543577844,0.998097299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.3,61,11.6,0.53487821,0.998781975,0,0,0,1,5.4,57,10.5,0.19,0.58
0.543577844,0.998097299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.7,64,12.4,0.53487821,0.998781975,0,0,0,1,5.5,69,11,0.13,0.21
0.543577844,0.998097299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.3,57,11.4,0.53487821,0.998781975,0,0,0,1,5.6,63,14.8,0.08,0.09
0.552264204,0.997260898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6,55,8.7,0.543577844,0.998097299,0,0,0,1,3.3,80,13.4,0.06,0.08
0.552264204,0.997260898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9,56,7.6,0.543577844,0.998097299,0,0,0,1,4.2,62,15.7,0.16,0.1
0.552264204,0.997260898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,56,7.5,0.543577844,0.998097299,0,0,0,1,3.9,64,14.4,0.28,0.2
0.552264204,0.997260898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.6,63,5.7,0.543577844,0.998097299,0,0,0,1,3.8,68,11.6,0.67,0.22
0.552264204,0.997260898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.4,63,5,0.543577844,0.998097299,0,1,0,0,4.5,64,14.2,1.17,0.29
0.552264204,0.997260898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.3,60,4.4,0.543577844,0.998097299,0,0,1,0,3.7,63,13.6,0.97,0.42
0.552264204,0.997260898,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.9,60,3.1,0.543577844,0.998097299,0,0,0,1,3.6,61,12,1.15,0.55
0.552264204,0.997260898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.2,62,2.7,0.543577844,0.998097299,0,0,0,1,3.4,56,11.5,0.83,0.46
0.552264204,0.997260898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.6,66,4.9,0.543577844,0.998097299,0,0,0,1,3.3,61,11.6,0.58,0.42
0.552264204,0.997260898,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.5,62,5.6,0.543577844,0.998097299,0,0,0,1,3.7,64,12.4,0.21,0.21
0.552264204,0.997260898,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.1,58,5.5,0.543577844,0.998097299,0,0,0,1,3.3,57,11.4,0.09,0.09
0.560934644,0.996273026,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.4,63,6.7,0.552264204,0.997260898,0,0,0,1,4.6,55,8.7,0.08,0.05
0.560934644,0.996273026,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.3,62,2.6,0.552264204,0.997260898,0,0,0,1,3.9,56,7.6,0.1,0.46
0.560934644,0.996273026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.7,63,1.6,0.552264204,0.997260898,0,0,0,1,4,56,7.5,0.2,1.13
0.560934644,0.996273026,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.1,71,1.1,0.552264204,0.997260898,0,0,0,1,3.6,63,5.7,0.22,1.58
0.560934644,0.996273026,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.7,72,1.8,0.552264204,0.997260898,0,0,0,1,3.4,63,5,0.29,0.55
0.560934644,0.996273026,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.6,57,5.9,0.552264204,0.997260898,0,0,0,1,3.3,60,4.4,0.42,0.4
0.560934644,0.996273026,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.5,58,5.7,0.552264204,0.997260898,0,0,0,1,2.9,60,3.1,0.55,0.35
0.560934644,0.996273026,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,59,7.4,0.552264204,0.997260898,0,0,0,1,2.2,62,2.7,0.46,0.38
0.560934644,0.996273026,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.9,60,5.4,0.552264204,0.997260898,0,0,0,1,2.6,66,4.9,0.42,0.41
0.560934644,0.996273026,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.6,57,6.3,0.552264204,0.997260898,1,0,0,0,3.5,62,5.6,0.21,0.11
0.560934644,0.996273026,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,-1,0.552264204,0.997260898,0,0,1,0,4.1,58,5.5,0.09,0.07
0.569586522,0.995133985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,56,14.8,0.560934644,0.996273026,0,0,1,0,6.4,63,6.7,0.05,0.02
0.569586522,0.995133985,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8,48,15.3,0.560934644,0.996273026,0,0,1,0,6.3,62,2.6,0.46,0.08
0.569586522,0.995133985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.7,65,12.7,0.560934644,0.996273026,0,0,0,1,5.7,63,1.6,1.13,0.22
0.569586522,0.995133985,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.7,53,12.7,0.560934644,0.996273026,0,0,1,0,5.1,71,1.1,1.58,0.41
0.569586522,0.995133985,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9,63,12,0.560934644,0.996273026,0,0,1,0,5.7,72,1.8,0.55,0.36
0.569586522,0.995133985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9,59,11.3,0.560934644,0.996273026,0,0,1,0,7.6,57,5.9,0.4,0.57
0.569586522,0.995133985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5,61,10,0.560934644,0.996273026,0,0,1,0,7.5,58,5.7,0.35,0.85
0.569586522,0.995133985,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.7,59,9.6,0.560934644,0.996273026,0,1,0,0,7,59,7.4,0.38,0.7
0.569586522,0.995133985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6,60,10.3,0.560934644,0.996273026,0,0,1,0,6.9,60,5.4,0.41,0.48
0.569586522,0.995133985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.6,65,10.7,0.560934644,0.996273026,0,0,1,0,7.6,57,6.3,0.11,0.28
0.569586522,0.995133985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.6,60,9.7,0.560934644,0.996273026,0,0,1,0,-1,-1,-1,0.07,0.1
0.578217204,0.993844121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,60,7.6,0.569586522,0.995133985,0,0,0,1,3.3,56,14.8,0.02,0.09
0.578217204,0.993844121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,61,8.9,0.569586522,0.995133985,0,0,1,0,3.8,48,15.3,0.08,0.1
0.578217204,0.993844121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1,62,8.5,0.569586522,0.995133985,0,0,0,1,2.7,65,12.7,0.22,0.11
0.578217204,0.993844121,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.9,59,8,0.569586522,0.995133985,1,0,0,0,2.7,53,12.7,0.41,0.35
0.578217204,0.993844121,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.5,63,7.1,0.569586522,0.995133985,0,0,1,0,1.9,63,12,0.36,0.49
0.578217204,0.993844121,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.9,52,6.9,0.569586522,0.995133985,0,0,0,1,1.9,59,11.3,0.57,0.45
0.578217204,0.993844121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.1,49,6.8,0.569586522,0.995133985,0,0,0,1,1.5,61,10,0.85,0.36
0.578217204,0.993844121,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.5,57,7.6,0.569586522,0.995133985,0,0,1,0,1.7,59,9.6,0.7,0.3
0.578217204,0.993844121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3,59,7.7,0.569586522,0.995133985,0,0,0,1,1.6,60,10.3,0.48,0.16
0.578217204,0.993844121,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.4,60,6,0.569586522,0.995133985,0,0,0,1,1.6,65,10.7,0.28,0.11
0.578217204,0.993844121,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.8,58,5.1,0.569586522,0.995133985,0,0,0,1,1.6,60,9.7,0.1,0.1
0.586824059,0.992403827,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.3,67,9.7,0.578217204,0.993844121,0,0,0,1,2.6,60,7.6,0.09,0.1
0.586824059,0.992403827,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.1,67,10.7,0.578217204,0.993844121,0,0,0,1,2.4,61,8.9,0.1,0.11
0.586824059,0.992403827,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,65,10.7,0.578217204,0.993844121,0,0,0,1,2.1,62,8.5,0.11,0.16
0.586824059,0.992403827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.7,68,10.4,0.578217204,0.993844121,1,0,0,0,1.9,59,8,0.35,0.27
0.586824059,0.992403827,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.6,60,12.2,0.578217204,0.993844121,0,0,1,0,1.5,63,7.1,0.49,0.47
0.586824059,0.992403827,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.1,56,11.5,0.578217204,0.993844121,1,0,0,0,1.9,52,6.9,0.45,0.81
0.586824059,0.992403827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.2,60,12.1,0.578217204,0.993844121,0,0,0,1,2.1,49,6.8,0.36,0.27
0.586824059,0.992403827,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,60,11.5,0.578217204,0.993844121,0,0,1,0,1.5,57,7.6,0.3,0.44
0.586824059,0.992403827,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,50,11.7,0.578217204,0.993844121,0,0,0,1,1.3,59,7.7,0.16,0.27
0.586824059,0.992403827,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.1,48,12.6,0.578217204,0.993844121,0,0,1,0,1.4,60,6,0.11,0.11
0.586824059,0.992403827,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.6,60,12.5,0.578217204,0.993844121,0,0,1,0,1.8,58,5.1,0.1,0.06
0.595404468,0.990813542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,54,8,0.586824059,0.992403827,0,0,1,0,4.3,67,9.7,0.1,0.08
0.595404468,0.990813542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,66,4.5,0.586824059,0.992403827,0,0,1,0,4.1,67,10.7,0.11,0.18
0.595404468,0.990813542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.2,58,4.3,0.586824059,0.992403827,0,0,1,0,4.5,65,10.7,0.16,0.49
0.595404468,0.990813542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.3,69,7.2,0.586824059,0.992403827,0,0,0,1,4.7,68,10.4,0.27,0.74
0.595404468,0.990813542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,72,5.7,0.586824059,0.992403827,0,0,1,0,5.6,60,12.2,0.47,1
0.595404468,0.990813542,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9,67,7,0.586824059,0.992403827,1,0,0,0,5.1,56,11.5,0.81,0.76
0.595404468,0.990813542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8,58,7.3,0.586824059,0.992403827,0,0,0,1,5.2,60,12.1,0.27,1.33
0.595404468,0.990813542,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.5,62,5.7,0.586824059,0.992403827,0,0,1,0,5,60,11.5,0.44,1.32
0.595404468,0.990813542,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5,60,4.1,0.586824059,0.992403827,0,0,1,0,5,50,11.7,0.27,0.53
0.595404468,0.990813542,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.8,62,6.2,0.586824059,0.992403827,1,0,0,0,5.1,48,12.6,0.11,0.32
0.595404468,0.990813542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.9,71,6.8,0.586824059,0.992403827,0,1,0,0,4.6,60,12.5,0.06,0.11
0.603955815,0.989073751,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9,58,3.4,0.595404468,0.990813542,0,0,0,1,3,54,8,0.08,0.1
0.603955815,0.989073751,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,62,2.8,0.595404468,0.990813542,0,0,0,1,1.8,66,4.5,0.18,0.31
0.603955815,0.989073751,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,62,1.6,0.595404468,0.990813542,0,0,0,1,2.2,58,4.3,0.49,1.12
0.603955815,0.989073751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.4,66,2.7,0.595404468,0.990813542,0,0,0,1,2.3,69,7.2,0.74,1.49
0.603955815,0.989073751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.9,63,2.8,0.595404468,0.990813542,0,0,0,1,2,72,5.7,1,1.74
0.603955815,0.989073751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.8,61,1.9,0.595404468,0.990813542,0,0,0,1,1.9,67,7,0.76,1.67
0.603955815,0.989073751,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8,63,2.3,0.595404468,0.990813542,0,0,0,1,2.8,58,7.3,1.33,1.9
0.603955815,0.989073751,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,0.595404468,0.990813542,0,0,1,0,2.5,62,5.7,1.32,1.7
0.603955815,0.989073751,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.6,69,2.1,0.595404468,0.990813542,0,0,1,0,2.5,60,4.1,0.53,0.66
0.603955815,0.989073751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,72,2.3,0.595404468,0.990813542,0,0,1,0,2.8,62,6.2,0.32,0.41
0.603955815,0.989073751,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.5,78,2.1,0.595404468,0.990813542,0,0,0,1,2.9,71,6.8,0.11,0.13
0.612475497,0.987184983,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.2,45,4.1,0.603955815,0.989073751,0,0,1,0,4.9,58,3.4,0.1,0.07
0.612475497,0.987184983,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.8,49,3.8,0.603955815,0.989073751,0,0,1,0,3.5,62,2.8,0.31,0.4
0.612475497,0.987184983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.8,48,3,0.603955815,0.989073751,1,0,0,0,3,62,1.6,1.12,1.04
0.612475497,0.987184983,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.6,50,4.5,0.603955815,0.989073751,0,0,0,1,2.4,66,2.7,1.49,1.52
0.612475497,0.987184983,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,52,5.3,0.603955815,0.989073751,0,0,0,1,2.9,63,2.8,1.74,1.9
0.612475497,0.987184983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.9,47,7.4,0.603955815,0.989073751,0,0,0,1,3.8,61,1.9,1.67,2.04
0.612475497,0.987184983,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.4,46,6.8,0.603955815,0.989073751,0,0,0,1,2.8,63,2.3,1.9,1.57
0.612475497,0.987184983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.5,50,7.3,0.603955815,0.989073751,0,0,1,0,-1,-1,-1,1.7,1.02
0.612475497,0.987184983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.6,50,7.7,0.603955815,0.989073751,0,0,0,1,2.6,69,2.1,0.66,0.49
0.612475497,0.987184983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.3,48,8.9,0.603955815,0.989073751,0,0,0,1,3,72,2.3,0.41,0.23
0.612475497,0.987184983,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,55,10,0.603955815,0.989073751,0,0,1,0,2.5,78,2.1,0.13,0.08
0.620960917,0.985147814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3,60,20.4,0.612475497,0.987184983,0,0,1,0,7.2,45,4.1,0.07,0.08
0.620960917,0.985147814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,68,17.299999,0.612475497,0.987184983,1,0,0,0,6.8,49,3.8,0.4,0.16
